h,a,T
4.625,3.0814879110195774E-33,1.110875526348024069902671335362083931960888178589726205027149624587193236e-38
4.625,4.930380657631324E-32,1.7774008421568385118442741365793342911374210857435619280434393825616295362e-37
4.625,7.888609052210118E-31,2.8438413474509416189508386185269348658198737371896990848694961398791061332e-36
4.625,1.262177448353619E-29,4.5501461559215065903213417896430957853117979795035185357883789626989091393e-35
4.625,2.0194839173657902E-28,7.2802338494744105445141468634289532564988767672056296561084392306204426081e-34
4.625,3.2311742677852644E-27,1.1648374159159056871222634981486325210398202827529006977518174636768906936e-32
4.625,5.169878828456423E-26,1.8637398654654490993956215970378120336637124524046217728246676459961264639e-31
4.625,8.271806125530277E-25,2.9819837847447185590329945552604992538619399238394717068722430383201169706e-30
4.625,1.3234889800848443E-23,4.7711740555915496944527912884167988061791038748978408274921488772106589321e-29
4.625,2.117582368135751E-22,7.6338784889464795111244660614668780898865648705559704489784207155510950303e-28
4.625,3.3881317890172014E-21,1.2214205582314367217799145698347004943817959319566083914671910065832838678e-26
4.625,5.421010862427522E-20,1.9542728931702987548478633117355207909885718638012912270591618926897625431e-25
4.625,8.673617379884035E-19,3.1268366290724780077565812987768332564469684280080771347890721996094421437e-24
4.625,1.3877787807814457E-17,5.0029386065159648124105300780429294687229609361070992597741504862423759917e-23
4.625,2.220446049250313E-16,8.004701770425543699856848124867154593796307947865784563764323473867498745e-22
4.625,3.552713678800501E-15,1.28075228326808699197709569991597123467621490752620417343305516449878987e-20
4.625,5.684341886080802E-14,2.0492036532289391871633530941535282398247323034430992384343060482040621252e-19
4.625,9.094947017729282E-13,3.2787258451663026994613544189999038585257213794600281076952070617154493038e-18
4.625,1.4551915228366852E-11,5.2459613522660843191338533083041993742400720778880604027777830786706657396e-17
4.625,2.3283064365386963E-10,8.3935381636257349088472483389097899644393968333770273460818566232800788855e-16
4.625,3.725290298461914E-09,1.3429661061801175130426412829465566972073974854764281038174665200426510186e-14
4.625,5.960464477539063E-08,2.148745769888158376920828409204327271214740107183146570498735751265789597e-13
4.625,9.5367431640625E-07,3.4379932318089112422192897018528363894514799973232986026075630936630579082e-12
4.625,1.52587890625E-05,5.500789165920828905830294759522198266297041480302350296325490973425608192e-11
4.625,0.000244140625,8.8012606283572035036820793579797942971005802367023666204313284998456087796e-10
4.625,0.00390625,1.4081182647602944669075876205147747820523961063445036582087305847946515376e-8
4.625,0.0625,2.2192805734733029981108350984830263243352647375706897507903414901988973944e-7
4.625,1,9.3649424872882830339983874383383355961898885702262103956523412999069906345e-7
4.625,1.25,9.364960000455718224944689142798099213858639241272761730236132237405033226e-7
4.625,1.5,9.3649600277718719701269014143052318011039177819178682417809668509543928134e-7
4.625,1.75,9.3649600277835460696995000224698453821531016495611763241687037735037165876e-7
4.625,2,9.3649600277835474306796015474700135037049174903406914355713955638827886464e-7
4.625,2.25,9.3649600277835474307226801831147890884113669315904374385421628583794724698e-7
4.625,2.5,9.3649600277835474307226805517088372039890954936627611412123451190812132089e-7
4.625,2.75,9.3649600277835474307226805517096864546955672064363612863775992204588126455e-7
4.625,3,9.3649600277835474307226805517096864552207289271852442820316368226115518627e-7
4.625,3.25,9.3649600277835474307226805517096864552207290141034853072067248301906624566e-7
4.625,3.5,9.3649600277835474307226805517096864552207290141034891484586230674371229997e-7
4.625,3.75,9.364960027783547430722680551709686455220729014103489148458668307467144994e-7
4.625,4,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,4.25,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,4.5,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,4.75,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,5,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,5.25,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,5.5,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,5.75,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,6,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,6.25,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,6.5,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,6.75,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,7,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,7.25,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,7.5,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,7.75,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,8,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,8.25,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,8.5,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,8.75,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,9,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,9.25,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,9.5,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,9.75,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,10,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,10.25,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,10.5,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,10.75,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,11,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,11.25,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,11.5,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,11.75,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,12,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,12.25,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,12.5,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,12.75,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,13,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,13.25,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,13.5,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,13.75,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,14,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,14.25,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,14.5,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,14.75,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,15,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,15.25,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,15.5,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,15.75,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,16,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,16.25,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,16.5,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,16.75,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,17,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,17.25,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,17.5,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,17.75,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,18,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,18.25,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,18.5,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,18.75,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,19,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,19.25,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,19.5,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,19.75,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,20,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,20.25,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,20.5,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,20.75,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,21,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,21.25,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,21.5,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,21.75,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,22,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,22.25,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,22.5,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,22.75,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,23,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,23.25,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,23.5,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,23.75,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,24,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,24.25,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,24.5,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,24.75,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,25,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,25.25,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,25.5,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,25.75,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,26,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,26.25,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,26.5,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,26.75,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,27,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,27.25,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,27.5,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,27.75,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,28,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
4.625,28.25,9.3649600277835474307226805517096864552207290141034891484586683074672867491e-7
